X,Y,month,town,flat_type,block,street_name,address,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
103.9402308,1.3568025,2020-01,TAMPINES,4 ROOM,519B,TAMPINES CTRL 8,519B TAMPINES CTRL 8,13 TO 15,"84",DBSS,"2014",93 years 05 months,"650888"
103.9448992,1.3483202,2020-01,TAMPINES,4 ROOM,"141",TAMPINES ST 12,141 TAMPINES ST 12,04 TO 06,"103",Model A,"1984",63 years 08 months,"430000"
103.9484346,1.3518862,2020-01,TAMPINES,4 ROOM,"249",TAMPINES ST 21,249 TAMPINES ST 21,07 TO 09,"104",Model A,"1984",63 years 08 months,"467000"
103.9555056,1.353382,2020-01,TAMPINES,4 ROOM,"301",TAMPINES ST 32,301 TAMPINES ST 32,04 TO 06,"107",Model A,"1993",72 years 07 months,"422000"
103.9618517,1.3510756,2020-01,TAMPINES,4 ROOM,"342",TAMPINES ST 33,342 TAMPINES ST 33,04 TO 06,"107",Model A,"1995",74 years 11 months,"370000"
103.9479813,1.3571596,2020-01,TAMPINES,4 ROOM,"423",TAMPINES ST 41,423 TAMPINES ST 41,04 TO 06,"84",Simplified,"1985",64 years 07 months,"390000"
103.9540551,1.3565382,2020-01,TAMPINES,4 ROOM,"451",TAMPINES ST 42,451 TAMPINES ST 42,10 TO 12,"84",Simplified,"1987",66 years 09 months,"390000"
103.9510635,1.3570683,2020-01,TAMPINES,4 ROOM,"449",TAMPINES ST 42,449 TAMPINES ST 42,10 TO 12,"84",Simplified,"1985",64 years 04 months,"349000"
103.9516074,1.3607989,2020-01,TAMPINES,4 ROOM,"440",TAMPINES ST 43,440 TAMPINES ST 43,04 TO 06,"84",Simplified,"1986",65 years 04 months,"335000"
103.9570738,1.3604257,2020-01,TAMPINES,4 ROOM,488B,TAMPINES ST 45,488B TAMPINES ST 45,07 TO 09,"103",Model A,"1989",68 years 09 months,"400000"
103.957859,1.36169,2020-01,TAMPINES,4 ROOM,498A,TAMPINES ST 45,498A TAMPINES ST 45,07 TO 09,"106",Premium Apartment,"1997",76 years 06 months,"423000"
103.9596759,1.360312,2020-01,TAMPINES,4 ROOM,497G,TAMPINES ST 45,497G TAMPINES ST 45,01 TO 03,"102",Premium Apartment,"1996",75 years 05 months,"370000"
103.9335685,1.3567318,2020-01,TAMPINES,4 ROOM,"730",TAMPINES ST 71,730 TAMPINES ST 71,01 TO 03,"104",Model A,"1997",76 years 11 months,"400000"
103.9376474,1.3591972,2020-01,TAMPINES,4 ROOM,"713",TAMPINES ST 71,713 TAMPINES ST 71,01 TO 03,"100",Model A,"1997",76 years 03 months,"373000"
103.9342936,1.3580454,2020-01,TAMPINES,4 ROOM,"734",TAMPINES ST 71,734 TAMPINES ST 71,13 TO 15,"103",Model A,"1997",76 years 05 months,"453000"
103.9342936,1.3580454,2020-01,TAMPINES,4 ROOM,"734",TAMPINES ST 71,734 TAMPINES ST 71,07 TO 09,"103",Model A,"1997",76 years 05 months,"415000"
103.9377381,1.3568538,2020-01,TAMPINES,4 ROOM,"703",TAMPINES ST 71,703 TAMPINES ST 71,07 TO 09,"100",Model A,"1997",76 years 07 months,"440000"
103.9350188,1.3588465,2020-01,TAMPINES,4 ROOM,"717",TAMPINES ST 72,717 TAMPINES ST 72,10 TO 12,"100",Model A,"1997",76 years 05 months,"423000"
