month,town,flat_type,flat_type_code,block,street_name,Address,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease_nearest_year,remaining_lease,resale_price,latitude,longitude
2020-02,PUNGGOL,4 ROOM,4.00,135,EDGEDALE PLAINS,135 EDGEDALE PLAINS,13 TO 15,91,Premium Apartment,2003,82,82 years 09 months,365000.00,1.3921233,103.9098903
2020-02,PUNGGOL,4 ROOM,4.00,109B,EDGEDALE PLAINS,109B EDGEDALE PLAINS,16 TO 18,90,Model A,2003,82,82 years 03 months,388000.00,1.395414,103.909921
2020-02,PUNGGOL,4 ROOM,4.00,672D,EDGEFIELD PLAINS,672D EDGEFIELD PLAINS,10 TO 12,90,Model A,2015,94,94 years 10 months,488000.00,1.4077116,103.9108192
2020-02,PUNGGOL,4 ROOM,4.00,673C,EDGEFIELD PLAINS,673C EDGEFIELD PLAINS,07 TO 09,90,Model A,2015,94,94 years 10 months,448000.00,1.4070882,103.9110182
2020-02,PUNGGOL,4 ROOM,4.00,673A,EDGEFIELD PLAINS,673A EDGEFIELD PLAINS,01 TO 03,90,Model A,2015,94,94 years 10 months,390000.00,1.4067354,103.9115262
2020-02,PUNGGOL,4 ROOM,4.00,615A,EDGEFIELD PLAINS,615A EDGEFIELD PLAINS,04 TO 06,92,Model A,2012,91,91 years 10 months,430000.00,1.4040941,103.9095474
2020-02,PUNGGOL,4 ROOM,4.00,615C,EDGEFIELD PLAINS,615C EDGEFIELD PLAINS,10 TO 12,92,Model A,2012,91,91 years 10 months,430000.00,1.402966,103.910372
2020-02,PUNGGOL,4 ROOM,4.00,672D,EDGEFIELD PLAINS,672D EDGEFIELD PLAINS,13 TO 15,90,Model A,2015,94,94 years 10 months,470000.00,1.4077116,103.9108192
2020-02,PUNGGOL,4 ROOM,4.00,601C,PUNGGOL CTRL,601C PUNGGOL CTRL,13 TO 15,94,Model A,2012,91,91 years 05 months,458000.00,1.4028432,103.9081808
2020-02,PUNGGOL,4 ROOM,4.00,161B,PUNGGOL CTRL,161B PUNGGOL CTRL,04 TO 06,94,Premium Apartment,2004,83,83 years 03 months,375000.00,1.3958567,103.9152405
2020-02,PUNGGOL,4 ROOM,4.00,632B,PUNGGOL DR,632B PUNGGOL DR,13 TO 15,91,Premium Apartment,2007,86,86 years 10 months,400000.00,1.40083,103.913163
2020-02,PUNGGOL,4 ROOM,4.00,667A,PUNGGOL DR,667A PUNGGOL DR,13 TO 15,93,Premium Apartment,2016,95,95 years,545000.00,1.4024545,103.9142482
2020-02,PUNGGOL,4 ROOM,4.00,665A,PUNGGOL DR,665A PUNGGOL DR,07 TO 09,93,Premium Apartment,2016,95,95 years,488000.00,1.4018318,103.9141612
2020-02,PUNGGOL,4 ROOM,4.00,619D,PUNGGOL DR,619D PUNGGOL DR,04 TO 06,93,Premium Apartment,2013,92,92 years 07 months,450000.00,1.40214,103.911095
2020-02,PUNGGOL,4 ROOM,4.00,641C,PUNGGOL DR,641C PUNGGOL DR,07 TO 09,90,Premium Apartment,2005,83,83 years 11 months,375000.00,1.3991522,103.9164728
2020-02,PUNGGOL,4 ROOM,4.00,617C,PUNGGOL DR,617C PUNGGOL DR,13 TO 15,93,Premium Apartment,2013,92,92 years 07 months,475000.00,1.4019839,103.9124505
2020-02,PUNGGOL,4 ROOM,4.00,201B,PUNGGOL FIELD,201B PUNGGOL FIELD,10 TO 12,90,Model A,2004,83,83 years 06 months,392000.00,1.4001321,103.9039003
2020-02,PUNGGOL,4 ROOM,4.00,204C,PUNGGOL FIELD,204C PUNGGOL FIELD,16 TO 18,90,Model A,2004,83,83 years 09 months,380000.00,1.398027,103.903097
2020-02,PUNGGOL,4 ROOM,4.00,269A,PUNGGOL FIELD,269A PUNGGOL FIELD,07 TO 09,95,Premium Apartment,2013,91,91 years 11 months,532000.00,1.4030581,103.8991325
2020-02,PUNGGOL,4 ROOM,4.00,270B,PUNGGOL FIELD,270B PUNGGOL FIELD,10 TO 12,97,Premium Apartment,2013,91,91 years 11 months,550000.00,1.404083,103.899142
2020-02,PUNGGOL,4 ROOM,4.00,101D,PUNGGOL FIELD,101D PUNGGOL FIELD,07 TO 09,90,Model A,2002,81,81 years 07 months,365000.00,1.3985575,103.9061667
