Address,Latitude,Longitude
195 RIVERVALE DR,1.392794,103.902423
121 RIVERVALE DR,1.3870073,103.9047887
123A RIVERVALE DR,1.3860551,103.902891
272A SENGKANG CTRL,1.385281,103.893953
270A SENGKANG CTRL,1.385768,103.894137
272C SENGKANG CTRL,1.384317,103.893694
280B SENGKANG EAST AVE,1.3861301,103.8919701
282B SENGKANG EAST AVE,1.3848844,103.8919701
280B SENGKANG EAST AVE,1.3861301,103.8919701
281B SENGKANG EAST AVE,1.3857632,103.8920607
282A SENGKANG EAST AVE,1.385323,103.8921513
282A SENGKANG EAST AVE,1.385323,103.8921513
121C SENGKANG EAST WAY,1.3863424,103.9054723
261B SENGKANG EAST WAY,1.3934944,103.8944948
439C SENGKANG WEST AVE,1.3922478,103.8786353
438B SENGKANG WEST AVE,1.39278,103.877718
439C SENGKANG WEST AVE,1.3922478,103.8786353
469C SENGKANG WEST WAY,1.3961543,103.8776423
432B SENGKANG WEST WAY,1.3939569,103.877224
432B SENGKANG WEST WAY,1.3939569,103.877224
452A SENGKANG WEST WAY,1.3939285,103.8742267
452A SENGKANG WEST WAY,1.3939285,103.8742267
469A SENGKANG WEST WAY,1.3959613,103.8780162
450A SENGKANG WEST WAY,1.394337,103.873502
469B SENGKANG WEST WAY,1.3958543,103.8775179
336D ANCHORVALE CRES,1.3979889,103.8882097
335A ANCHORVALE CRES,1.3985576,103.8891727
335A ANCHORVALE CRES,1.3985576,103.8891727
336B ANCHORVALE CRES,1.3975255,103.8890931
335A ANCHORVALE CRES,1.3985576,103.8891727
311A ANCHORVALE LANE,1.39098,103.884141
304B ANCHORVALE LINK,1.388576,103.889256
305B ANCHORVALE LINK,1.389137,103.8885738
309D ANCHORVALE RD,1.3907626,103.8857982
331A ANCHORVALE ST,1.3961621,103.8903164
331A ANCHORVALE ST,1.3961621,103.8903164
293D COMPASSVALE CRES,1.3964771,103.8954821
227B COMPASSVALE DR,1.3872992,103.9006023
205C COMPASSVALE LANE,1.3861215,103.8964783
267B COMPASSVALE LINK,1.383156,103.897525
267A COMPASSVALE LINK,1.3830174,103.8978602
268A COMPASSVALE LINK,1.384262,103.896552
203C COMPASSVALE RD,1.3866011,103.8950268
259C COMPASSVALE RD,1.3937298,103.8979475
236 COMPASSVALE WALK,1.3904952,103.8994592
241 COMPASSVALE WALK,1.3899224,103.8976707
228C COMPASSVALE WALK,1.387747,103.900654
404A FERNVALE LANE,1.3884049,103.873819
405A FERNVALE LANE,1.3891623,103.8737575
415B FERNVALE LINK,1.389669,103.8801605
416C FERNVALE LINK,1.3898643,103.8797571
468C FERNVALE LINK,1.3967331,103.8776721
415A FERNVALE LINK,1.3891156,103.8794171
416B FERNVALE LINK,1.3905228,103.8803694
415B FERNVALE LINK,1.389669,103.8801605
415C FERNVALE LINK,1.3895201,103.8805629
416C FERNVALE LINK,1.3898643,103.8797571
415B FERNVALE LINK,1.389669,103.8801605
440C FERNVALE LINK,1.3925706,103.8781754
416A FERNVALE LINK,1.3904754,103.8798259
440A FERNVALE LINK,1.3933103,103.8787409
416A FERNVALE LINK,1.3904754,103.8798259
415C FERNVALE LINK,1.3895201,103.8805629
416A FERNVALE LINK,1.3904754,103.8798259
416C FERNVALE LINK,1.3898643,103.8797571
434B FERNVALE RD,1.3947239,103.8765665
406C FERNVALE RD,1.388826,103.8745525
409B FERNVALE RD,1.389596,103.876855
472A FERNVALE ST,1.3975268,103.8812361
472C FERNVALE ST,1.3963814,103.881278
471A FERNVALE ST,1.3960347,103.880802
472A FERNVALE ST,1.3975268,103.8812361
155 RIVERVALE CRES,1.3908197,103.907341
155 RIVERVALE CRES,1.3908197,103.907341
148 RIVERVALE CRES,1.3911315,103.9052468
158D RIVERVALE CRES,1.3885019,103.907337
183B RIVERVALE CRES,1.391138,103.9083519
188A RIVERVALE DR,1.3943078,103.9050727
121 RIVERVALE DR,1.3870073,103.9047887
190A RIVERVALE DR,1.395207,103.902973
123D RIVERVALE DR,1.3870033,103.9021873
127 RIVERVALE ST,1.390597,103.902208
133 RIVERVALE ST,1.388716,103.903524
280A SENGKANG EAST AVE,1.3861098,103.8923099
279B SENGKANG EAST AVE,1.3854101,103.8928989
282B SENGKANG EAST AVE,1.3848844,103.8919701
280B SENGKANG EAST AVE,1.3861301,103.8919701
469B SENGKANG WEST WAY,1.3958543,103.8775179
469C SENGKANG WEST WAY,1.3961543,103.8776423
469C SENGKANG WEST WAY,1.3961543,103.8776423
312B ANCHORVALE LANE,1.391725,103.885487
306B ANCHORVALE LINK,1.3895615,103.888603
310A ANCHORVALE RD,1.390935,103.88502
299B COMPASSVALE ST,1.3970486,103.9013264
297A COMPASSVALE ST,1.395093,103.9004881
297A COMPASSVALE ST,1.395093,103.9004881
139 RIVERVALE ST,1.3883984,103.9042309
324C SENGKANG EAST WAY,1.39255,103.8918
4 LOR LEW LIAN,1.3501833,103.8764759
4 LOR LEW LIAN,1.3501833,103.8764759
306 SERANGOON AVE 2,1.3540474,103.8667816
303 SERANGOON AVE 2,1.3534605,103.8669628
221 SERANGOON AVE 4,1.3591392,103.8718583
215 SERANGOON AVE 4,1.3580289,103.8733041
108 SERANGOON NTH AVE 1,1.3698399,103.8709533
105 SERANGOON NTH AVE 1,1.3702143,103.8701338
153 SERANGOON NTH AVE 1,1.3702291,103.8722427
309 SERANGOON AVE 2,1.3539094,103.865332
309 SERANGOON AVE 2,1.3539094,103.865332
323 SERANGOON AVE 3,1.351544,103.8691372
330 SERANGOON AVE 3,1.3499305,103.8695902
246 SERANGOON AVE 3,1.3519807,103.8695902
414 SERANGOON CTRL,1.3487291,103.8744073
421 SERANGOON CTRL,1.3487274,103.8750262
210 SERANGOON CTRL,1.3547329,103.873394
114 SERANGOON NTH AVE 1,1.3688835,103.8714968
111 SERANGOON NTH AVE 1,1.3691006,103.8704375
118 SERANGOON NTH AVE 1,1.3676423,103.8708613
141 SERANGOON NTH AVE 2,1.3685702,103.8744855
547 SERANGOON NTH AVE 3,1.3738667,103.8707652
546 SERANGOON NTH AVE 3,1.374903,103.8701338
538 SERANGOON NTH AVE 4,1.3749128,103.8733494
524 SERANGOON NTH AVE 4,1.372745,103.872743
213 SERANGOON AVE 4,1.3571522,103.8730323
414 SERANGOON CTRL,1.3487291,103.8744073
121 SERANGOON NTH AVE 1,1.3669083,103.8711344
114 SERANGOON NTH AVE 1,1.3688835,103.8714968
548 SERANGOON NTH AVE 3,1.373165,103.870599
500 SERANGOON NTH AVE 4,1.3748147,103.8757737
540 SERANGOON NTH AVE 4,1.3746619,103.8725794
317 SERANGOON AVE 2,1.3525888,103.8659566
544 SERANGOON NTH AVE 3,1.3744108,103.870768
539 SERANGOON NTH AVE 4,1.3749606,103.8719486
890B TAMPINES AVE 1,1.3469778,103.9337203
909 TAMPINES AVE 4,1.3502557,103.9393697
499B TAMPINES AVE 9,1.3588753,103.9563219
524B TAMPINES CTRL 7,1.3586053,103.9385288
524B TAMPINES CTRL 7,1.3586053,103.9385288
523B TAMPINES CTRL 7,1.3600162,103.9384406
522A TAMPINES CTRL 7,1.3577782,103.9384669
520C TAMPINES CTRL 8,1.3566014,103.9397682
519A TAMPINES CTRL 8,1.3562505,103.9401179
101 TAMPINES ST 11,1.3474398,103.9452618
138 TAMPINES ST 11,1.3454615,103.9456244
109 TAMPINES ST 11,1.3474197,103.9487065
264 TAMPINES ST 21,1.3528219,103.9511542
269 TAMPINES ST 21,1.3504965,103.9482533
207 TAMPINES ST 21,1.3513521,103.9521514
207 TAMPINES ST 21,1.3513521,103.9521514
201D TAMPINES ST 21,1.3525869,103.9537831
271 TAMPINES ST 21,1.35027,103.9494318
296 TAMPINES ST 22,1.3508932,103.9555056
280 TAMPINES ST 22,1.3475491,103.9516074
223 TAMPINES ST 24,1.3553919,103.9529961
218 TAMPINES ST 24,1.3544243,103.952514
420 TAMPINES ST 41,1.3578944,103.9475281
422 TAMPINES ST 41,1.3573119,103.9469842
403 TAMPINES ST 41,1.3574887,103.9449219
408 TAMPINES ST 41,1.3587863,103.9452618
494D TAMPINES ST 43,1.3636033,103.9531888
436 TAMPINES ST 43,1.3596274,103.9516074
818 TAMPINES ST 81,1.3479276,103.9369223
817 TAMPINES ST 81,1.3476359,103.936741
845 TAMPINES ST 83,1.3521854,103.9348375
930 TAMPINES ST 91,1.3459355,103.9396416
168A SIMEI LANE,1.342689,103.958899
102 SIMEI ST 1,1.3412746,103.9514035
107 SIMEI ST 1,1.3423571,103.9508822
134 SIMEI ST 1,1.3481113,103.9555963
133 SIMEI ST 1,1.3472315,103.9558682
134 SIMEI ST 1,1.3481113,103.9555963
146 SIMEI ST 2,1.344584,103.9558937
146 SIMEI ST 2,1.344584,103.9558937
231 SIMEI ST 4,1.3439323,103.9568655
224 SIMEI ST 4,1.3431973,103.9574094
246 SIMEI ST 5,1.3450275,103.9541684
890A TAMPINES AVE 1,1.3467722,103.9341573
890A TAMPINES AVE 1,1.3467722,103.9341573
890A TAMPINES AVE 1,1.3467722,103.9341573
890A TAMPINES AVE 1,1.3467722,103.9341573
890C TAMPINES AVE 1,1.3473244,103.933813
908 TAMPINES AVE 4,1.3504608,103.9387125
805 TAMPINES AVE 4,1.3460946,103.9374662
902 TAMPINES AVE 4,1.3512821,103.9390978
807 TAMPINES AVE 4,1.3458829,103.9361065
869A TAMPINES AVE 8,1.3550599,103.9324083
868A TAMPINES AVE 8,1.3554659,103.9325981
868A TAMPINES AVE 8,1.3554659,103.9325981
485B TAMPINES AVE 9,1.3598188,103.9564122
487A TAMPINES AVE 9,1.359605,103.9577865
486C TAMPINES AVE 9,1.3590076,103.9574094
505 TAMPINES CTRL 1,1.3554923,103.9451712
523C TAMPINES CTRL 7,1.3600683,103.9389165
523C TAMPINES CTRL 7,1.3600683,103.9389165
519B TAMPINES CTRL 8,1.3568025,103.9402308
127 TAMPINES ST 11,1.3452288,103.9503497
150 TAMPINES ST 12,1.3509649,103.9432675
141 TAMPINES ST 12,1.3483202,103.9448992
240 TAMPINES ST 21,1.3549408,103.9471854
234 TAMPINES ST 21,1.3559135,103.9482533
203 TAMPINES ST 21,1.3522288,103.9524233
261 TAMPINES ST 21,1.3542865,103.9510635
246 TAMPINES ST 21,1.35308,103.947304
263 TAMPINES ST 21,1.3532622,103.9509729
250 TAMPINES ST 21,1.3523254,103.9484346
205 TAMPINES ST 21,1.3517191,103.9519701
259 TAMPINES ST 21,1.3550981,103.9499757
272 TAMPINES ST 22,1.3490946,103.950157
287 TAMPINES ST 22,1.3492182,103.9540551
286 TAMPINES ST 22,1.3495174,103.9529673
272 TAMPINES ST 22,1.3490946,103.950157
274 TAMPINES ST 22,1.3482906,103.9499757
272 TAMPINES ST 22,1.3490946,103.950157
212 TAMPINES ST 23,1.3544148,103.9541458
348 TAMPINES ST 33,1.3526769,103.9633929
320 TAMPINES ST 33,1.3506635,103.9572281
347 TAMPINES ST 33,1.3518733,103.963121
359 TAMPINES ST 34,1.3559073,103.961761
406 TAMPINES ST 41,1.3581418,103.945919
459 TAMPINES ST 42,1.3583684,103.9540551
489A TAMPINES ST 45,1.3606952,103.9574793
489B TAMPINES ST 45,1.361324,103.957485
734 TAMPINES ST 71,1.3580454,103.9342936
719 TAMPINES ST 72,1.3588222,103.9360385
717 TAMPINES ST 72,1.3588465,103.9350188
898A TAMPINES ST 81,1.3466491,103.9346465
813 TAMPINES ST 81,1.3469787,103.9364691
819 TAMPINES ST 81,1.3483668,103.9369223
888A TAMPINES ST 81,1.3508579,103.931033
840 TAMPINES ST 82,1.3510826,103.9356533
845 TAMPINES ST 83,1.3521854,103.9348375
841 TAMPINES ST 83,1.3515282,103.9345656
851 TAMPINES ST 83,1.352917,103.9349281
871 TAMPINES ST 84,1.3543981,103.9331434
871 TAMPINES ST 84,1.3543981,103.9331434
929 TAMPINES ST 91,1.3463015,103.9396416
912 TAMPINES ST 91,1.349451,103.9392791
933 TAMPINES ST 91,1.3452821,103.9387352
916 TAMPINES ST 91,1.3491524,103.9402762
934 TAMPINES ST 91,1.3452736,103.9401855
933 TAMPINES ST 91,1.3452821,103.9387352
168D SIMEI LANE,1.342879,103.958249
156 SIMEI RD,1.3451637,103.9590413
154 SIMEI ST 1,1.3448831,103.9569561
117 SIMEI ST 1,1.3446047,103.9513563
243 SIMEI ST 5,1.3438144,103.9551203
861 TAMPINES AVE 5,1.3550994,103.9372849
396 TAMPINES AVE 7,1.3557918,103.9565028
494B TAMPINES AVE 9,1.3629892,103.9527008
518C TAMPINES CTRL 7,1.356367,103.938986
523A TAMPINES CTRL 7,1.3594161,103.9385227
524A TAMPINES CTRL 7,1.3586053,103.9385288
515A TAMPINES CTRL 7,1.356988,103.938383
143 TAMPINES ST 12,1.3480349,103.9436301
254 TAMPINES ST 21,1.3530532,103.9491598
278 TAMPINES ST 22,1.3468188,103.9513355
289 TAMPINES ST 22,1.3495768,103.9553243
230 TAMPINES ST 24,1.3559606,103.9526953
384 TAMPINES ST 32,1.3540134,103.9579334
386 TAMPINES ST 32,1.3548212,103.9586726
363 TAMPINES ST 34,1.3554002,103.9608544
371 TAMPINES ST 34,1.357024,103.958588
407 TAMPINES ST 41,1.3582022,103.9449899
451 TAMPINES ST 42,1.3565382,103.9540551
450G TAMPINES ST 42,1.3583253,103.9528939
456 TAMPINES ST 42,1.3576337,103.9545084
493D TAMPINES ST 43,1.3623906,103.9517208
494C TAMPINES ST 43,1.3636308,103.9524913
496B TAMPINES ST 43,1.3615524,103.9510862
493D TAMPINES ST 43,1.3623906,103.9517208
494C TAMPINES ST 43,1.3636308,103.9524913
498G TAMPINES ST 45,1.362376,103.958136
715 TAMPINES ST 71,1.3596391,103.9371942
730 TAMPINES ST 71,1.3567318,103.9335685
730 TAMPINES ST 71,1.3567318,103.9335685
711 TAMPINES ST 71,1.3585414,103.9371036
719 TAMPINES ST 72,1.3588222,103.9360385
842 TAMPINES ST 82,1.3517954,103.9358119
862 TAMPINES ST 83,1.3546649,103.9364691
857B TAMPINES ST 83,1.354309,103.93664
864A TAMPINES ST 83,1.3546849,103.9357914
882 TAMPINES ST 84,1.3519738,103.9334779
882 TAMPINES ST 84,1.3519738,103.9334779
872 TAMPINES ST 84,1.3542317,103.9323222
871C TAMPINES ST 86,1.3567873,103.9313404
128 SIMEI ST 1,1.346902,103.954847
148 TAMPINES AVE 5,1.3506063,103.9419985
938 TAMPINES AVE 5,1.3479728,103.9417265
148 TAMPINES AVE 5,1.3506063,103.9419985
858 TAMPINES AVE 5,1.3542904,103.9379194
938 TAMPINES AVE 5,1.3479728,103.9417265
860 TAMPINES AVE 5,1.3554617,103.9379194
893 TAMPINES AVE 8,1.3487909,103.9301015
893A TAMPINES AVE 8,1.3482385,103.9306906
245 TAMPINES ST 21,1.3534341,103.9466216
308 TAMPINES ST 32,1.3529348,103.9568655
337 TAMPINES ST 32,1.3526971,103.9599479
330 TAMPINES ST 32,1.3535055,103.9594039
312 TAMPINES ST 33,1.3527868,103.9571374
427 TAMPINES ST 41,1.3595724,103.9485252
427 TAMPINES ST 41,1.3595724,103.9485252
497A TAMPINES ST 45,1.3593667,103.958588
894 TAMPINES ST 81,1.3488346,103.9320276
856C TAMPINES ST 82,1.3529026,103.9373755
161 LOR 1 TOA PAYOH,1.3305263,103.8449493
54 LOR 5 TOA PAYOH,1.3373801,103.8502901
52 LOR 6 TOA PAYOH,1.338258,103.8524918
194 KIM KEAT AVE,1.330963,103.8581751
119 LOR 1 TOA PAYOH,1.3390924,103.8446775
163 LOR 1 TOA PAYOH,1.3320706,103.8440377
168 LOR 1 TOA PAYOH,1.3319248,103.8434952
124 LOR 1 TOA PAYOH,1.3386174,103.8445417
157 LOR 1 TOA PAYOH,1.3322871,103.8454896
174 LOR 1 TOA PAYOH,1.3306876,103.8418707
108 LOR 1 TOA PAYOH,1.3415664,103.8473045
159 LOR 1 TOA PAYOH,1.3306691,103.8455834
174 LOR 1 TOA PAYOH,1.3306876,103.8418707
116 LOR 2 TOA PAYOH,1.3404772,103.8457645
53 LOR 5 TOA PAYOH,1.3377393,103.8508373
61 LOR 5 TOA PAYOH,1.3364005,103.8520764
57 LOR 5 TOA PAYOH,1.3370817,103.8512847
53 LOR 5 TOA PAYOH,1.3377393,103.8508373
51 LOR 6 TOA PAYOH,1.3377525,103.8524876
51 LOR 6 TOA PAYOH,1.3377525,103.8524876
47 LOR 6 TOA PAYOH,1.3369237,103.8540048
9 LOR 7 TOA PAYOH,1.3375586,103.8578168
9 LOR 7 TOA PAYOH,1.3375586,103.8578168
20 LOR 7 TOA PAYOH,1.3349217,103.857088
1 LOR 7 TOA PAYOH,1.339338,103.853378
231 LOR 8 TOA PAYOH,1.3374036,103.8594436
232 LOR 8 TOA PAYOH,1.3375528,103.8588086
231 LOR 8 TOA PAYOH,1.3374036,103.8594436
234 LOR 8 TOA PAYOH,1.3385795,103.8579902
104 POTONG PASIR AVE 1,1.3343451,103.8692235
117 POTONG PASIR AVE 1,1.3363212,103.8628473
120 POTONG PASIR AVE 1,1.3355108,103.8635061
145 POTONG PASIR AVE 2,1.3323852,103.8660583
145 POTONG PASIR AVE 2,1.3323852,103.8660583
23 TOA PAYOH EAST,1.3345557,103.857088
27 TOA PAYOH EAST,1.3323619,103.8567256
27 TOA PAYOH EAST,1.3323619,103.8567256
205 TOA PAYOH NTH,1.3421469,103.8482103
203 TOA PAYOH NTH,1.3420685,103.8491162
205 TOA PAYOH NTH,1.3421469,103.8482103
205 TOA PAYOH NTH,1.3421469,103.8482103
5 UPP ALJUNIED LANE,1.3337035,103.879825
5 UPP ALJUNIED LANE,1.3337035,103.879825
4 UPP ALJUNIED LANE,1.3334723,103.8790165
3 UPP ALJUNIED LANE,1.3339136,103.8798375
16 JOO SENG RD,1.3365471,103.8802883
139A LOR 1A TOA PAYOH,1.3363236,103.8439085
141 LOR 2 TOA PAYOH,1.3356868,103.8458059
86 LOR 2 TOA PAYOH,1.3354853,103.8476701
191 LOR 4 TOA PAYOH,1.3317936,103.8509847
80A LOR 4 TOA PAYOH,1.3353276,103.8492114
7 LOR 7 TOA PAYOH,1.3373559,103.8563814
10 LOR 7 TOA PAYOH,1.3371227,103.8571807
228 LOR 8 TOA PAYOH,1.3390847,103.8587186
222 LOR 8 TOA PAYOH,1.3417912,103.8559329
213 LOR 8 TOA PAYOH,1.3410137,103.8542797
226 LOR 8 TOA PAYOH,1.3394638,103.8569953
219 LOR 8 TOA PAYOH,1.3427803,103.8557971
119 POTONG PASIR AVE 1,1.3345241,103.8629711
115 POTONG PASIR AVE 1,1.3373096,103.862802
113 POTONG PASIR AVE 1,1.3362015,103.863436
144 POTONG PASIR AVE 2,1.3326273,103.8654477
79B TOA PAYOH CTRL,1.3347825,103.8479877
202 TOA PAYOH NTH,1.3414983,103.8495918
11 JOO SENG RD,1.3350731,103.880717
16 JOO SENG RD,1.3365471,103.8802883
12 JOO SENG RD,1.3358198,103.8791035
139A LOR 1A TOA PAYOH,1.3363236,103.8439085
138C LOR 1A TOA PAYOH,1.336253,103.844778
141 LOR 2 TOA PAYOH,1.3356868,103.8458059
36 LOR 5 TOA PAYOH,1.3348599,103.855095
48 LOR 5 TOA PAYOH,1.3373594,103.8537345
14A LOR 7 TOA PAYOH,1.3361618,103.858088
223 LOR 8 TOA PAYOH,1.3413048,103.8555498
121 POTONG PASIR AVE 1,1.3357049,103.8658404
257 KIM KEAT AVE,1.3325785,103.8574139
780B WOODLANDS CRES,1.4488874,103.8011584
780A WOODLANDS CRES,1.4490109,103.8007861
780A WOODLANDS CRES,1.4490109,103.8007861
212 MARSILING CRES,1.4468752,103.7724295
212 MARSILING CRES,1.4468752,103.7724295
6 MARSILING DR,1.4419885,103.7763046
30 MARSILING DR,1.4425639,103.7722757
1 MARSILING DR,1.4406299,103.7757377
24 MARSILING DR,1.441578,103.772549
30 MARSILING DR,1.4425639,103.7722757
202 MARSILING DR,1.4431022,103.775057
15 MARSILING LANE,1.4419798,103.7782831
15 MARSILING LANE,1.4419798,103.7782831
12A MARSILING LANE,1.4412515,103.7780493
12 MARSILING LANE,1.4411312,103.7784392
180B MARSILING RD,1.4395269,103.7785654
125 MARSILING RISE,1.4385182,103.779564
886B WOODLANDS DR 50,1.4382833,103.7944144
148 WOODLANDS ST 13,1.4357992,103.7740864
201 MARSILING DR,1.4426367,103.7754832
201 MARSILING DR,1.4426367,103.7754832
8 MARSILING DR,1.4414213,103.777394
5A MARSILING DR,1.4406998,103.7765983
205 MARSILING DR,1.4449435,103.7733169
12A MARSILING LANE,1.4412515,103.7780493
12C MARSILING LANE,1.4409828,103.7778035
12B MARSILING LANE,1.440971,103.7780983
308 WOODLANDS AVE 1,1.4298032,103.7763951
570A WOODLANDS AVE 1,1.4307426,103.7907913
571A WOODLANDS AVE 1,1.4301299,103.791005
354 WOODLANDS AVE 1,1.4323916,103.7851775
571B WOODLANDS AVE 1,1.430086,103.7905059
616 WOODLANDS AVE 4,1.4343815,103.7957715
614 WOODLANDS AVE 4,1.4345062,103.7963827
618 WOODLANDS AVE 4,1.4336421,103.796677
755 WOODLANDS AVE 4,1.4453348,103.7931456
614 WOODLANDS AVE 4,1.4345062,103.7963827
719 WOODLANDS AVE 6,1.441748,103.8003126
626 WOODLANDS AVE 6,1.4336921,103.8004802
763 WOODLANDS AVE 6,1.4454637,103.7960431
729 WOODLANDS CIRCLE,1.4425116,103.7985786
726 WOODLANDS CIRCLE,1.4441163,103.8000466
727 WOODLANDS CIRCLE,1.4436788,103.799836
753 WOODLANDS CIRCLE,1.4457669,103.7945038
736 WOODLANDS CIRCLE,1.4426677,103.7965624
780D WOODLANDS CRES,1.448315,103.8009103
787B WOODLANDS CRES,1.4442589,103.800933
787B WOODLANDS CRES,1.4442589,103.800933
780C WOODLANDS CRES,1.4491747,103.8013857
782D WOODLANDS CRES,1.4480734,103.8027865
502A WOODLANDS DR 14,1.4333079,103.7913346
519 WOODLANDS DR 14,1.4347724,103.7918779
525 WOODLANDS DR 14,1.4324161,103.7931456
579 WOODLANDS DR 16,1.4307849,103.795862
575 WOODLANDS DR 16,1.4312169,103.7972203
588 WOODLANDS DR 16,1.4277464,103.7947302
887B WOODLANDS DR 50,1.4371686,103.7943757
886C WOODLANDS DR 50,1.4386113,103.7947589
896C WOODLANDS DR 50,1.4370405,103.793055
897C WOODLANDS DR 50,1.4357838,103.7945038
887A WOODLANDS DR 50,1.4378389,103.7948685
887A WOODLANDS DR 50,1.4378389,103.7948685
625A WOODLANDS DR 52,1.4335839,103.8001633
620 WOODLANDS DR 52,1.4336298,103.7986691
681A WOODLANDS DR 62,1.4395436,103.8037402
709 WOODLANDS DR 70,1.4403128,103.7980353
710 WOODLANDS DR 70,1.4407566,103.797492
688A WOODLANDS DR 75,1.4439785,103.8073795
689A WOODLANDS DR 75,1.4445088,103.8079963
664 WOODLANDS RING RD,1.4363504,103.7978542
662 WOODLANDS RING RD,1.4355419,103.7980353
645 WOODLANDS RING RD,1.4370472,103.8009103
653 WOODLANDS RING RD,1.4379596,103.7987597
629 WOODLANDS RING RD,1.4342008,103.8012952
105 WOODLANDS ST 13,1.436891,103.7815558
334 WOODLANDS ST 32,1.4300719,103.7804694
404 WOODLANDS ST 41,1.4303425,103.7722305
418 WOODLANDS ST 41,1.4290054,103.774856
428 WOODLANDS ST 41,1.4269643,103.7725926
418 WOODLANDS ST 41,1.4290054,103.774856
436 WOODLANDS ST 41,1.4265852,103.7745844
825 WOODLANDS ST 81,1.4388967,103.7896142
843 WOODLANDS ST 82,1.4431347,103.7927834
843 WOODLANDS ST 82,1.4431347,103.7927834
875 WOODLANDS ST 82,1.442493,103.7895141
842 WOODLANDS ST 82,1.4434725,103.7926349
845 WOODLANDS ST 82,1.4427677,103.7927834
854 WOODLANDS ST 83,1.4398278,103.7930512
5A MARSILING DR,1.4406998,103.7765983
214 MARSILING LANE,1.4469445,103.7716832
214 MARSILING LANE,1.4469445,103.7716832
142 MARSILING RD,1.4369917,103.7771194
134 MARSILING RD,1.4367682,103.7776626
129 MARSILING RISE,1.4378076,103.7787265
129 MARSILING RISE,1.4378076,103.7787265
572A WOODLANDS AVE 1,1.4309609,103.7895552
614 WOODLANDS AVE 4,1.4345062,103.7963827
616 WOODLANDS AVE 4,1.4343815,103.7957715
679 WOODLANDS AVE 6,1.4402882,103.8020196
760 WOODLANDS AVE 6,1.4468546,103.796677
736 WOODLANDS CIRCLE,1.4426677,103.7965624
746 WOODLANDS CIRCLE,1.4425323,103.7952282
727 WOODLANDS CIRCLE,1.4436788,103.799836
782A WOODLANDS CRES,1.4472968,103.8025195
782A WOODLANDS CRES,1.4472968,103.8025195
782E WOODLANDS CRES,1.4478324,103.8025265
782E WOODLANDS CRES,1.4478324,103.8025265
502A WOODLANDS DR 14,1.4333079,103.7913346
504 WOODLANDS DR 14,1.4329409,103.7913346
518 WOODLANDS DR 14,1.4344071,103.7916062
521 WOODLANDS DR 14,1.4338105,103.7931456
502 WOODLANDS DR 14,1.4332317,103.7917873
513 WOODLANDS DR 14,1.4337964,103.7894784
503 WOODLANDS DR 14,1.4325723,103.7916062
527 WOODLANDS DR 14,1.4318351,103.7921495
542 WOODLANDS DR 16,1.4277883,103.79387
586 WOODLANDS DR 16,1.4287737,103.7947302
602 WOODLANDS DR 42,1.4381948,103.7963148
894B WOODLANDS DR 50,1.4359811,103.7892747
898A WOODLANDS DR 50,1.4353429,103.7945943
899A WOODLANDS DR 50,1.4357805,103.7950471
896A WOODLANDS DR 50,1.4364539,103.7929645
557 WOODLANDS DR 53,1.4328336,103.7968581
786F WOODLANDS DR 60,1.44621,103.8002999
709 WOODLANDS DR 70,1.4403128,103.7980353
672 WOODLANDS DR 71,1.439641,103.7998463
685C WOODLANDS DR 73,1.4417334,103.8057324
689B WOODLANDS DR 75,1.4445799,103.8083586
689F WOODLANDS DR 75,1.443492,103.8087142
687A WOODLANDS DR 75,1.4410632,103.8072719
687A WOODLANDS DR 75,1.4410632,103.8072719
688B WOODLANDS DR 75,1.443341,103.8069096
689F WOODLANDS DR 75,1.443492,103.8087142
630 WOODLANDS RING RD,1.43464,103.8014763
325 WOODLANDS ST 32,1.4308119,103.7794734
426 WOODLANDS ST 41,1.4273268,103.7733169
406 WOODLANDS ST 41,1.429359,103.772663
875 WOODLANDS ST 82,1.442493,103.7895141
880 WOODLANDS ST 82,1.4444434,103.7926492
861 WOODLANDS ST 83,1.4395956,103.7953187
861 WOODLANDS ST 83,1.4395956,103.7953187
141 MARSILING RD,1.4373587,103.7771194
136 MARSILING RD,1.4383825,103.7777532
128 MARSILING RISE,1.4374204,103.7790207
358 WOODLANDS AVE 5,1.4336476,103.7838194
358 WOODLANDS AVE 5,1.4336476,103.7838194
788E WOODLANDS CRES,1.4444696,103.8024724
524 WOODLANDS DR 14,1.4326318,103.79387
583 WOODLANDS DR 16,1.4304947,103.7953187
581 WOODLANDS DR 16,1.4299743,103.7964053
893A WOODLANDS DR 50,1.4367619,103.7906102
670 WOODLANDS DR 71,1.4388729,103.7994388
798 WOODLANDS DR 72,1.4437287,103.8035591
636 WOODLANDS RING RD,1.436772,103.802687
658 WOODLANDS RING RD,1.4362675,103.7993936
345 WOODLANDS ST 32,1.4322764,103.7800167
328 WOODLANDS ST 32,1.430078,103.7794734
419 WOODLANDS ST 41,1.4285115,103.774607
803 WOODLANDS ST 81,1.4404268,103.7869997
807 WOODLANDS ST 81,1.4420677,103.78726
808 WOODLANDS ST 81,1.442411,103.786989
820 WOODLANDS ST 82,1.4411678,103.7903386
820 WOODLANDS ST 82,1.4411678,103.7903386
833 WOODLANDS ST 83,1.440142,103.790508
832 WOODLANDS ST 83,1.4396616,103.790565
424B YISHUN AVE 11,1.4232201,103.8485298
438 YISHUN AVE 11,1.4217454,103.8462174
